prune_mutation_chance	hoist_mutation_chance	grow_leaf_mutation_chance	grow_root_mutation_chance	simplify_chance	n	mutation_children	crossover_children	error
0.11368586026559262	0.03190050700121407	0.41203930412414663	0.0438917116352616	0.06842461774320663	130	3	2	0.021816371519074087
0.3318660031093168	0.32901720055070666	0.01963054770073693	0.029461422709925064	0.7359699890685233	50	3	2	0.021840312912978527
0.22469468629002937	0.039900039136456	0.3315884188359397	0.13616095198856706	0.9026783861075375	30	2	5	0.02184880409351816
0.13308447189272374	0.2073627502141396	0.31932767627925	0.18510607599187712	0.2591875335395094	80	5	2	0.021869754113221267
0.2139094201781641	0.07051882847051409	0.20321663843477963	0.2673948874083225	0.19761370225591124	50	3	1	0.02186975411322146
0.0807869948225392	0.26638890321829667	0.10067534186104626	0.30758085717165057	0.12548637553798325	20	2	1	0.02186975411322146
0.05612871193043977	0.3186986539235252	0.2273973884589879	0.15475039444033337	0.0574701844094887	30	2	2	0.021871680604798258
0.4473162281594604	0.06896314898805174	0.114027069563793	0.04753017663220352	0.6849382872115495	50	1	3	0.021873936141126024
0.10153934375826631	0.21569857336570508	0.23646936031787408	0.2860422915145302	0.0002096237568171011	130	2	1	0.021877393504223342
0.14670746520218958	0.19124057677642797	0.3061683804316306	0.08371384065010744	0.9592121513383137	130	2	2	0.02188025503043782
0.22349210566053052	0.2690158332913296	0.060814001496938525	0.22832059399056234	0.06864222119503571	130	1	3	0.021884647110110074
0.00310228431350949	0.10944576852676552	0.2640445676262372	0.30205837976097105	0.9721100870352778	30	3	3	0.021891605451857275
0.16310172864084616	0.24234992302965908	0.26090214330547334	0.13399605632571002	0.6032563930422363	20	3	5	0.021899238013803616
0.07923425943484214	0.34074817808952457	0.31142308268301283	0.1186148596240751	0.19549357762516528	50	2	1	0.021899724782962825
0.2173324957979827	0.283758477285657	0.23610618573426176	0.07983532588448726	0.4273942560976308	30	1	2	0.021907003522049193
0.12422563000772364	0.2561916938726037	0.08260912678748422	0.4189297979927559	0.5523286406385723	80	5	3	0.021914558438273984
0.09724699330748542	0.2572860797511145	0.2568445121720702	0.3188906566554764	0.2305586089654681	30	2	2	0.02193761686503639
0.44815911948020754	0.26860499443032515	0.059223013096799546	0.06287420290063678	0.8754126344337226	30	3	1	0.021985716645382816
0.2030726641359656	0.24794422923690626	0.08965237406706376	0.3607269188624348	0.7237865537648877	80	1	1	0.02201328567710493
0.20294908883210538	0.18022985021429525	0.044227909009296545	0.1890360066849505	0.5564819316392722	30	2	1	0.022027399333679174
0.06727713468567414	0.2690848945143618	0.2790890075513255	0.3231142608230078	0.8464298562285881	80	5	1	0.022040714483757447
0.17554172468335966	0.149342570654512	0.23887782305672717	0.09577926970149742	0.4665330674126734	130	5	2	0.02204138998039128
0.234574433562292	0.22891591495501948	0.25340294520341583	0.2740401497720685	0.6403824389221918	30	2	2	0.022074467830691606
0.29005139618602327	0.062088120402362064	0.21746849364971405	0.294795836893872	0.36620015520741267	20	2	3	0.022077422837033685
0.0886810962862069	0.2577411669777342	0.26534394216900914	0.004717704905484826	0.710735559241211	20	1	2	0.022101175694014808
0.21019989317106857	0.21221429474618664	0.16753063280333783	0.23683477039782816	0.47281378678222297	30	2	5	0.02211541562050098
0.2295058238393992	0.12649619378750232	0.2265227998056161	0.16166576781027872	0.0480438414882961	50	2	2	0.02213127841805212
0.214140934782616	0.20186197612398674	0.13501776286606443	0.39273406074139966	0.25269331534589534	50	3	3	0.022149632581184377
0.17091408277500875	0.2271528046106886	0.1971191877299441	0.21121061626027526	0.6577058263942708	50	2	2	0.02215268627405193
0.24681040330204643	0.2558776318120588	0.2832994726382959	0.16687732039853945	0.4030532297841106	80	1	1	0.02217958112440487
0.11258980525782784	0.23855796789127084	0.32637688549652827	0.2274632723550285	0.5488211761076858	130	1	5	0.022188036135922524
0.4023696420129111	0.06491239327080651	0.028717922306421114	0.4410395801615426	0.9956470444451768	80	1	2	0.022190400540020975
0.10115035877063194	0.2586774119002296	0.031041301027662775	0.146926975975849	0.21614986361233524	130	2	1	0.02219187609166348
0.34630905446263915	0.22972709061870483	0.015037483749632109	0.3683238207167112	0.6098518565065221	130	3	2	0.022247867020602802
0.2327222916612831	0.40154411587125277	0.12418220886403822	0.1474210440103005	0.7859392694666381	80	3	3	0.02225975230964953
0.15445558921022626	0.12385187811049513	0.19311702615791132	0.39036170397176456	0.4262209555296592	30	3	2	0.02227472940891366
0.18303224403470159	0.25609796408064095	0.13078629222869287	0.24402364215399724	0.9737520315768857	30	1	1	0.02236435733468344
0.2575983699579611	0.18517553484437704	0.323908204109274	0.038882639910832385	0.9157960598337722	30	5	3	0.02237508549596783
0.19341584730148906	0.2144095850234017	0.2770710478337616	0.09403782695365054	0.8908109555592811	130	2	3	0.022389495269396334
0.02882305325045705	0.4846099580169048	0.10982116943275638	0.1086706864497395	0.6110239250656675	50	5	5	0.022390631643349396
0.20594350347026388	0.14531317645786043	0.24465940771455447	0.19933044916879755	0.3962129195683609	80	1	2	0.022390631643349396
0.1997438571284759	0.06657153077757136	0.13903149271262233	0.3189433134451985	0.16973811357388946	80	1	5	0.022391930054133428
0.1178193064728995	0.45754108923624603	0.20466209839611593	0.2082702880034279	0.47868480132490776	130	3	2	0.02241305431667241
0.24998489016616102	0.23362263678132122	0.23935360005302977	0.27129408639592906	0.5163863489955263	20	3	5	0.02243138817586701
0.014598987544366119	0.02861785351401941	0.2835487897298435	0.24634372701136106	0.34676828927266323	30	5	3	0.022446104619915846
0.023842470527464014	0.25861450163413585	0.3630834613036588	0.33568434789410595	0.49154955724041993	50	1	2	0.022451080893967326
0.07932933136115665	0.12319202337096713	0.13783728979765808	0.36520987950465866	0.28414410857731853	30	1	1	0.022451398476892575
0.12543708275981105	0.14106410558129773	0.12026184913096997	0.3050117381406783	0.0939725245781805	50	1	2	0.022479341900015385
0.3734109277723617	0.0816454125660078	0.06571864368046222	0.28307386463928913	0.28861329600257835	80	1	3	0.022481390667813697
0.16446207879832642	0.07641520397779929	0.07885557691916431	0.3376203359202	0.9229794276645802	30	3	3	0.022506739746601768
0.16333883220071602	0.178131355486064	0.39812221280988325	0.12978700791779352	0.47050361748432057	130	3	1	0.02251754596776751
0.32290452673969694	0.2779095370272614	0.2507663015512772	0.013884566618160928	0.6626454137514901	20	3	1	0.022525792605246404
0.14006980312583736	0.3478383980584693	0.24563437314277778	0.20717000552401488	0.8680604176783643	80	1	2	0.022553397652836676
0.3078843411507576	0.018472230555980636	0.11795044630277735	0.3167893755883598	0.1021472048763371	50	5	5	0.022574874517780674
0.13860342456148295	0.32983301313208413	0.16443034623876235	0.32167122830853406	0.03501266854197094	50	1	2	0.022590093589682992
0.21462244261696087	0.36782748753751265	0.062277170632554855	0.3135781555535846	0.2952586668896061	50	2	1	0.022595560714022155
0.07414700467892746	0.32888218051256507	0.2096652876015369	0.2787397661300269	0.2733422372266331	20	5	2	0.022595560714022155
0.19303749015798796	0.23318380534123867	0.36673980981052945	0.06220132183881366	0.2215961500456628	20	1	1	0.022617951550770087
0.23767571291567002	0.2744144414913133	0.15557101903469098	0.14200024200849257	0.5788264657307934	80	5	2	0.022627920769673945
0.28742847514311476	0.10286388113360412	0.17601309681812624	0.17072585525043316	0.43768181819534213	130	2	3	0.02264835631543419
0.24096776928389307	0.1012062831406113	0.11203383455242402	0.20318041727528796	0.7019869988200035	20	5	5	0.022665943458139316
0.32498702873737123	0.024917405420630288	0.4762946439043131	0.13281626210522873	0.10592133512739299	30	2	3	0.022675877713552582
0.2688921683020467	0.2929933651700547	0.20202994034720315	0.1314262391879844	0.1791317676801455	50	2	3	0.022698799840836066
0.00988534128163529	0.3081331807544127	0.30483000735796417	0.06337395479454554	0.42690352953622834	20	2	2	0.022703374018673634
0.17426462212754334	0.009890392461948666	0.05902501687392959	0.4435458752311135	0.9885584684038065	20	3	1	0.022704680367206978
0.04692353795924144	0.25044065237759217	0.17371260331958654	0.2830288772634202	0.6342816998076263	20	2	5	0.022719549788916254
0.20929284601991116	0.08963663242553306	0.2788276831322499	0.26281568952928347	0.6594688254210057	20	5	5	0.022741090402228152
0.16320149760807942	0.13543704430642164	0.04674103190489096	0.4967663188078231	0.2807058242537839	30	5	2	0.022755804410727897
0.09958599994320862	0.2982080516410369	0.26308982156011446	0.3030004177379637	0.49610115159648405	130	3	1	0.02276547957473402
0.19518016414854	0.18102984880748324	0.13375001435289224	0.23168140790374453	0.5290305340689039	80	2	5	0.022776319100105868
0.06319614838401295	0.17698974915017698	0.08994378464145657	0.30315156509893415	0.523343112265681	130	2	5	0.022780828221868256
0.08382697429270085	0.19769307302181205	0.33066669496692613	0.22371114064502373	0.30898383972761845	30	5	1	0.022791104606990513
0.17330504932264648	0.2345525276611636	0.2929291252581056	0.2872276437068687	0.5803985636614751	30	5	5	0.022800496830528965
0.06460892290326448	0.26771112873140707	0.12356701095157865	0.2796505944430174	0.5743478091211448	130	1	1	0.02284112812101488
0.19473871120753652	0.46882182006820927	0.28246649161721243	0.034311416418213114	0.24091781626678177	30	3	5	0.02284396567852339
0.301514756419517	0.18295924009466055	0.14418504612231423	0.22196746035158593	0.20748086090100093	20	5	2	0.022847950604667405
0.034798136440457095	0.40246175614888535	0.32999911818570615	0.0887607630233038	0.18427187700486913	80	5	2	0.022887468907469226
0.2385975730732503	0.2317496250839433	0.12301613897068883	0.20251779068624323	0.1472730876292705	80	2	1	0.022925523256776836
0.03365937946756594	0.05604369309306287	0.2617754577457876	0.06922983057100454	0.0381536661023224	130	3	3	0.022950455798773587
0.18369428123772857	0.19940269573995378	0.3085125757190454	0.03843417914560127	0.5302988405326616	130	5	5	0.022956535106149367
0.2203909281190035	0.2923455725837202	0.16189271991581913	0.13494719600959257	0.8057384441882389	20	2	2	0.022960712223747418
0.3104976564081298	0.2089781177486264	0.07712349330801861	0.09589987157048112	0.51932426333029	30	5	5	0.022961414601567864
0.12585649457318804	0.05112667343806056	0.24206070201265553	0.32100140026327245	0.8163614708826232	30	2	1	0.022968901363128565
0.2550279570663056	0.36082136886007043	0.01801833946425154	0.1721032366973108	0.31381401944504583	20	5	2	0.022973254318503358
0.1858051868525261	0.21872568369082235	0.21105205897961757	0.19944977342400746	0.5117394188997162	30	3	5	0.02300052059559346
0.2680768249620529	0.24586209738049067	0.271648529754989	0.1591264324107531	0.5569711401249846	50	1	5	0.02306102622693011
0.30235914790459256	0.2350260729572484	0.17238583664208668	0.029826366457870086	0.29259234798646827	130	2	3	0.023064331812567104
0.31364204130255297	0.17690140432160162	0.0670526625394816	0.0939374506304112	0.5138828771179134	20	2	3	0.023105279978024112
0.2993763244702746	0.26373478226416197	0.06287499362394669	0.08326850311397481	0.08909579039752202	30	5	1	0.023127171132829374
0.13841505233200058	0.187333062887787	0.42537881340725514	0.039640218214232525	0.8182968880829365	20	5	1	0.023134764087004378
0.30431652080924976	0.28092246023908823	0.24577131753878365	0.07071347828898526	0.19360471664414014	20	3	3	0.023146881604731762
0.17200748132010688	0.4011405870864516	0.1700675323828314	0.028342194140143915	0.7281813831416379	130	1	5	0.023152755496134943
0.27504814820253387	0.1532238973009124	0.1767457820918604	0.10787512565602388	0.6198925009722862	80	1	1	0.023153604919485427
0.24997846700376236	0.30617928109337766	0.22830206071362327	0.04649411792522812	0.0807820610253599	130	3	5	0.02316736834935933
0.13441595811842094	0.02723306082265338	0.23879280808281386	0.4673325410023267	0.2604417319831758	20	3	5	0.023175001580782378
0.05383017413698619	0.3395062870351673	0.30599004231012344	0.10218797540377206	0.4494910647887381	80	2	1	0.023182675946578454
0.23088046333482776	0.1947822347915936	0.08038699837280293	0.34320852916266875	0.689887070838323	30	2	2	0.023187526248983358
0.274170037845737	0.1896100526066149	0.13631468880546035	0.2384251149670682	0.3280868239580014	130	5	5	0.0232545601328436
0.01393690360544149	0.08712299602265927	0.3162373110813521	0.18164743127063693	0.9923194175757547	30	3	5	0.023255292256355146
0.48663261111326234	0.10413370032592048	0.027332010778713067	0.18747840062559828	0.870428096589347	20	2	5	0.023259417203320153
0.23191251743790386	0.2050655615440519	0.17792486542540756	0.01892163258659225	0.2425120099770678	130	2	3	0.023272051171849415
0.22122339238034402	0.4031656225915355	0.11223268525752182	0.1622112449775284	0.15747332476781106	30	5	5	0.023275107412808985
0.0994028530325266	0.3084425355585584	0.3436423466372516	0.15421116532559606	0.7759213801035818	130	2	2	0.023310978563074226
0.1865977317288856	0.3203584006856488	0.1410357402562807	0.28828086832168487	0.1402208809044131	50	3	1	0.02332254738406078
0.18672889530115594	0.2514535499008172	0.16486119968733198	0.10659809163642844	0.3575014324161704	50	5	2	0.023369352603434194
0.29945491073915287	0.26322679922032494	0.15715099557073578	0.2643398353239492	0.6135003990824286	80	3	2	0.023393189305741996
0.08230911969396583	0.20837034336752275	0.27558459513017175	0.19905910464174886	0.8304665811002032	50	2	1	0.023400418209005527
0.25394140016356304	0.02047320288287302	0.21579656512401504	0.13231702484388416	0.9175856637465803	30	3	2	0.023422198220998773
0.33570784156487327	0.2948874811689012	0.18630645159412487	0.09128580697456802	0.7905063909997139	80	2	5	0.02345706250586354
0.2006397439565959	0.28571091407393673	0.3753920021709468	0.015436858387071121	0.11082065921964279	30	1	2	0.023462534229626745
0.2605158340375267	0.23491700361380258	0.11754489745907738	0.19633306241625204	0.9762954805597137	30	5	2	0.02347330777178691
0.24558633218402412	0.11461761512791871	0.10349123928685505	0.2378547439912445	0.5872522163655902	50	2	1	0.02347413796436993
0.4196272783763716	0.024627326112889644	0.14243519381485623	0.11174282358394926	0.647747137310926	20	3	1	0.02347417381975388
0.0999100218199068	0.2284959510110413	0.15532656770845474	0.25355728273986294	0.06552885923981311	20	5	3	0.023493728057640877
0.1176433980226679	0.175162229796396	0.24283000498866064	0.22421281392982018	0.6218215434028891	50	1	3	0.023524701262756444
0.17086312551585373	0.1643792907773917	0.2545356240683539	0.18875136107862486	0.014354118519164016	20	1	5	0.02354707253307735
0.09808610353578334	0.11362518351650565	0.5186301447459396	0.1546053412879476	0.4640985560689671	80	2	2	0.02355410771662225
0.11317153296846724	0.258081819968836	0.10538342019800567	0.5127922310201819	0.609575193431234	20	5	1	0.023563986760530346
0.2417255728333476	0.22999059911168596	0.1946120424433453	0.16722471624466517	0.1616089367539617	30	3	1	0.02356679472370705
0.1733536581973999	0.17479747883332614	0.2858987634950537	0.08857619044908213	0.6012585793918978	20	2	2	0.023593822849729988
0.28014301602276953	0.23347668190160956	0.2013574134919641	0.11364898286930403	0.06547472889522865	20	2	3	0.023596584915146896
0.03164646284697231	0.1597785717232228	0.24840520357147258	0.33297820866196104	0.3339408259142309	80	5	2	0.023596584915146896
0.06006244876853611	0.18047772460979708	0.1032962336514078	0.33268387344162414	0.42787660083147117	20	5	1	0.023596584915146896
0.3023199914954388	0.27136290733950236	0.15057307731955671	0.09269739953463703	0.4049341374504143	50	5	3	0.023596584915146896
0.2803880314368826	0.032760319922153905	0.24148232813493772	0.17039596294876172	0.09730142701752498	50	3	3	0.023596584915146896
0.11905162056442498	0.1270848097369618	0.22283051508843205	0.3957735598664003	0.5198003374988266	30	5	5	0.023596584915146896
0.07594142461634913	0.0853157492371028	0.1705004301595891	0.5205089045291216	0.27532119736952243	30	2	1	0.023596584915146896
0.15555184306786257	0.3168966759463219	0.09330405103650116	0.33591232994614484	0.6485123492638134	50	1	1	0.023596584915146896
0.049552428083739636	0.16774121953688048	0.17294667764148577	0.331734614955347	0.7901674894018722	50	2	1	0.023596760818409824
0.15823855471278528	0.1320100277403843	0.29000560308509143	0.18230531881190892	0.3795616328278091	20	1	3	0.023600346757866195
0.30730120332690586	0.02086581133336237	0.33945384266157086	0.11236580426675896	0.5273426245487469	50	1	3	0.023625231479308676
0.11893706417447099	0.04819050836376095	0.05360094392408852	0.4253491719699652	0.0018410020005535932	50	2	5	0.023631968772839216
0.16260927479187937	0.287666732993627	0.30728934856238177	0.171336879104512	0.0199988831283765	50	2	1	0.02365189971547162
0.3364819161591212	0.1811766849319434	0.0878703429619083	0.35956835972753076	0.4392336374866328	20	2	2	0.023672738620091012
0.4479350548067079	0.14356166149291333	0.36241049643023565	0.043365417959407834	0.02427318227351294	80	1	5	0.023680755201607742
0.3453868327229931	0.031969660346153304	0.0878799360353139	0.3287634813356496	0.18836311678230222	30	5	3	0.02368581420820111
0.24025622439546926	0.31357221096078836	0.09766608923970944	0.11657325327015367	0.46457596688754577	20	1	2	0.02372828818282104
0.1693096711077328	0.12691994778262286	0.24908061405499826	0.19475962605586092	0.7191067261488547	30	3	3	0.0237345128392614
0.20698843291765942	0.19142494343399832	0.42183616471345337	0.17879549793151617	0.9453036623510651	80	3	3	0.02376603710481723
0.27371227478043886	0.2448873671485586	0.11690727602206027	0.09120359121439067	0.20429236868257783	80	3	2	0.023828180609258284
0.2974294778414807	0.26873561691074244	0.06863798703324368	0.259497891947406	0.5868802106394008	50	2	1	0.02383400222466982
0.2730827604362868	0.18154163629993134	0.2755618108201792	0.24285516105442018	0.10243483298860889	50	2	5	0.023836697265473477
0.2037137478721846	0.01708245486191039	0.09853541568760663	0.24546688875847994	0.44267398083001774	130	3	2	0.02383695316254123
0.0317940034442699	0.36673953650306057	0.09599080191973725	0.3168081268063283	0.7639358453396268	80	2	1	0.023848108127039604
0.11312606887759963	0.09331227417098491	0.29887730502013515	0.2080773557564113	0.4583803445942173	80	3	3	0.02386739038216865
0.10312903313495375	0.32582194441472806	0.10588004611150766	0.22728664348039004	0.6329109790187437	80	2	1	0.023881651453028382
0.05534394898888089	0.022524075847894277	0.3128050195935656	0.33135925557942236	0.32587478649173274	50	2	1	0.023921745982420018
0.20293393261375292	0.1371693077364065	0.2661880050683805	0.14395132312006576	0.12832266797844005	80	1	2	0.023974748866667412
0.03088648325570456	0.4789787898922002	0.21288998614146074	0.1352464558371385	0.4005091145333022	20	2	3	0.023981043743462674
0.06384053033137621	0.20357166509274185	0.4063334210064497	0.21525859000115194	0.6685549968499559	50	2	2	0.023997133503585767
0.11213154643105039	0.4260824981663367	0.07177211220151365	0.33420966193022655	0.2748598125764402	130	5	2	0.024007765374823024
0.37575913295377633	0.1770817496722507	0.08601320227179299	0.022214653614005136	0.13899409080117775	80	1	5	0.024015822197764308
0.12151186450626907	0.45603097106914336	0.3203796885478611	0.07272724221014568	0.22728403596389934	30	2	3	0.024022071149332785
0.17709977892277734	0.2341989683076476	0.22114332035296877	0.10134903426274719	0.6188554020392457	130	1	5	0.02404257843528302
0.248657881777584	0.010617452925334555	0.11570706304234278	0.3055132134181762	0.642035435944071	20	5	5	0.02406899802200763
0.29956344278487507	0.1348958738112912	0.19850886586932626	0.28995824888321486	0.5157172840235198	130	1	1	0.02410572593843155
0.018519918504844676	0.1184993473909057	0.34489826904499493	0.31622699803474	0.00951174970924229	20	3	3	0.024122563622609217
0.2835139426761935	0.19023544847134954	0.10644029795530581	0.08977414320583844	0.2956605152732774	80	5	2	0.024134299829976624
0.43810840869209644	0.049504446802910156	0.3959889297933326	0.0361767005304175	0.8638241357151818	30	1	1	0.024152035087460937
0.0783181289836918	0.5423000492897391	0.0009541362072213779	0.21906598503564664	0.8173511630880355	130	1	1	0.024161066733194
0.22674851215480743	0.29722401298531864	0.3616866930687085	0.006755069785143879	0.9969124228236195	80	1	2	0.024161364529124832
0.2017596330061091	0.09250547916110807	0.16288660053551843	0.07132104072799741	0.5790889506836381	50	3	2	0.024179479300410516
0.19731586954867258	0.19585699565854467	0.23205873426472745	0.36329238954616944	0.27951179479944865	30	1	2	0.024183184716192404
0.42664001195689927	0.15680519061830067	0.01145433120225651	0.2437216476231019	0.8162077154116266	20	2	2	0.024197842089470976
0.01939178181959939	0.3582882397764677	0.3570644429139591	0.18961885376653884	0.20682653589714917	20	2	3	0.02420253772187337
0.06564146291403151	0.3360024874232962	0.12621591585855088	0.3883107628357525	0.9454108421640425	50	5	5	0.024214250104234485
0.3109612538530829	0.13530289478383242	0.26541465715406376	0.1351179648964858	0.08154799657706524	80	3	2	0.024244336479595986
0.1417404871994346	0.1228376964474194	0.21370809216689066	0.2933064687086397	0.09370842197770957	20	3	3	0.02425370644711287
0.0946243367660816	0.12622383347600566	0.18610736366499028	0.29496165463135704	0.3170364782110573	20	2	2	0.02429836842975722
0.17160143868507555	0.23472785326023388	0.23371636714972754	0.27053844938597954	0.9655724633645159	130	1	3	0.024300996857939135
0.09528670559779785	0.1901958907942256	0.2485363398358351	0.33644352560442614	0.5327915951705398	50	1	5	0.024302192850642418
0.2420831489184825	0.13136296131251196	0.07259967757725765	0.22335318784253716	0.1413566520289602	30	1	3	0.0243156844959154
0.15576478831047827	0.2657446558142435	0.23223759418837708	0.1801788986354864	0.2281011774191125	20	2	5	0.024324283605085022
0.2570760904606583	0.1948010234003955	0.2175823433001211	0.25678557587780765	0.6357258696059892	20	3	2	0.02436439757435875
0.2411281746567238	0.2009820432328441	0.10177438488013144	0.05713879688825306	0.7115929149868785	130	1	5	0.024394052714155418
0.33089154116335884	0.430219457873745	0.09865241123051507	0.07724475034258117	0.582023473622218	130	3	5	0.024395384485338206
0.17585243885793878	0.121997898551946	0.2983066530819545	0.36741660925828623	0.01160385937562558	30	5	5	0.024402307342770456
0.1789373304592315	0.18997222027512706	0.1821507142234508	0.19081787571898934	0.9877811692836481	130	1	1	0.02444609876046646
0.09837304504670324	0.06527127507757043	0.19175386892366977	0.33167466211803887	0.9597907721987425	50	1	1	0.02445165893895373
0.11457574342560486	0.06662981859902606	0.1855056727194779	0.3633011198065159	0.794796725995817	50	3	1	0.02447465061989281
0.0801830407280109	0.18657761796170194	0.2894026534258028	0.08632309772999856	0.24777264285893985	30	5	2	0.02447465061989281
0.21341234924718816	0.06835500604371138	0.3576196911604022	0.3524413395973949	0.8368480950939333	80	2	2	0.024554610684004902
0.2744591728751343	0.005730157363488366	0.24258164710588134	0.1909752210960164	0.3385952657472502	80	5	3	0.024558362365673
0.0476560091534201	0.07291848141969892	0.20008149401595146	0.42739700401469277	0.26568762665883594	50	5	5	0.02458405476350744
0.2695855854106988	0.275497900625257	0.16783757597173804	0.2541219484673527	0.648386121081486	20	3	3	0.024618252207824456
0.059437311179018744	0.34386799101365956	0.23873237972449257	0.009567270721641017	0.2281075679682929	30	2	1	0.02462985287236808
0.15508808364984358	0.11629245533104839	0.3557373867935875	0.04499521855741272	0.8663626732486636	20	5	2	0.02462997648968072
0.49424067492999735	0.07795628683755453	0.23619318387189137	0.037984806464421456	0.1445296223894762	50	5	1	0.02462997648968072
0.3077753098726224	0.12236130481584544	0.21904946491058397	0.028146729179896583	0.8029507156991406	80	5	1	0.02462997648968072
0.15398607902951597	0.21761280530053034	0.31117502635610933	0.13452103823700307	0.7173300848340518	20	3	1	0.02462997648968072
0.11705578356938652	0.20879763659929204	0.23153039285284432	0.14141496019247995	0.23683605997312018	50	5	5	0.02462997648968072
0.4598268265293074	0.12308525553815919	0.21688237504578134	0.09445494322521765	0.37310854947522987	50	5	3	0.02462997648968072
0.42213193851409847	0.04055167636801934	0.23059079594089718	0.19758142731999853	0.8706131822508427	130	3	3	0.02462997648968072
0.2678590132353007	0.09578276362142725	0.33029033733952873	0.2865062592656129	0.8769019295221702	80	3	3	0.02464477577957319
0.25210948979163794	0.06876124868618477	0.23633959181229547	0.18441541499182793	0.5742734364915161	30	1	3	0.024672106650601676
0.040736251562506334	0.0840737470409039	0.3335218573209709	0.07870147419993569	0.8443280218706307	80	5	5	0.0246790743674897
0.0992007674857509	0.3308702468101368	0.2503615573056029	0.2851046518589226	0.24011917762691037	130	2	5	0.02468612170545685
0.15862460111155896	0.27996137262244447	0.09218011821273162	0.18270885383553404	0.43075253272297076	130	3	3	0.024713311593285565
0.28933318432162847	0.09410583168479893	0.14824943031942064	0.373893568498013	0.41053409567727395	80	2	5	0.024748623012954482
0.01341152640738191	0.22512534645214824	0.41047979067161106	0.08964872011113907	0.13462332784212228	30	3	2	0.024796040861785072
0.18708847978451998	0.02183600114234872	0.24164230227780523	0.3375199930810273	0.9905541185839895	130	1	5	0.024797356950250694
0.047871215096718225	0.3199178978032535	0.29666872333099825	0.2279169974409783	0.9164480573353709	50	2	1	0.024918351771656057
0.022903474169401885	0.325583202624777	0.27498928395141903	0.13112094769794563	0.5727057334077176	80	5	3	0.024958795230069695
0.11689164591554342	0.2097668945414698	0.23567019352116275	0.1925647270940657	0.4872337833364674	130	2	5	0.02497537174842022
0.008018357136901137	0.10198495122876632	0.17999286635159711	0.38448011188838005	0.7601209354064092	20	3	2	0.025018221594356245
0.056627092139905404	0.17215194392731134	0.3484692454369955	0.4035055079114253	0.45895612107261974	20	1	1	0.025035944602641785
0.24186393350040458	0.32429501888188167	0.3728308681907819	0.06087381348691448	0.6174228524192947	80	1	2	0.025052884426586753
0.37435203321034727	0.07961818571329092	0.13439020979845143	0.12437495356877362	0.27712336285368777	30	1	2	0.025087953755684983
0.240901449727511	0.22406726005499353	0.1867074516093764	0.24566280550749672	0.20560696422251956	130	3	3	0.02511457943255386
0.26838014471404453	0.2150331462537459	0.19627697004461325	0.11200855765282662	0.17204573681503177	80	5	3	0.02513564475326482
0.08259718372676171	0.24317491808749578	0.3147988050471648	0.0467362499641879	0.49812265489846974	20	3	5	0.025161258965346208
0.38274812124205876	0.20660230942861105	0.3407553905647548	0.0025192038483181716	0.1341354464877803	30	2	1	0.025164021364876825
0.19899734233725852	0.17756671735370372	0.3349338759040465	0.0635683958174942	0.8635537000163945	30	5	5	0.02521991831527533
0.36373672404071966	0.27506203770027693	0.08714903021236763	0.0894054307688599	0.9311470359817681	80	2	1	0.02523440087873703
0.31576180718346364	0.1550650757216188	0.08755337383530357	0.32461931158334717	0.16829626227057015	50	1	1	0.025236362246672663
0.15426945758476132	0.11233120665493246	0.3353396969728804	0.3252019908092155	0.8990363852334526	30	1	1	0.0252744988716252
0.1765238990446192	0.03422558557497032	0.3938559229982693	0.30071826799173274	0.14566496421585895	80	1	3	0.025291609474541423
0.41569491649240314	0.06089536437338	0.010245268434565394	0.43323066432983487	0.12059206321532501	50	1	2	0.025332634572565783
0.0766790214374135	0.25072984219149297	0.49615531319747314	0.0008132221811304162	0.8141479204846702	30	5	5	0.025339784678946743
0.006352772566335087	0.28380428040081807	0.1693575096377929	0.2812339726549102	0.49147659703420543	20	5	1	0.025340528006316008
0.12383559448066354	0.26418810049130365	0.22781824929031483	0.10600259325692789	0.7547781090611378	30	1	5	0.025357160214366223
0.4711352881355581	0.11558703881212509	0.12343969175493594	0.12255439857704417	0.2687958311173606	50	5	2	0.025357238287628796
0.19920503202022194	0.31620840858095944	0.0710077554405962	0.14631295508050968	0.10857042346593193	130	1	2	0.02538679985944585
0.0596687030585054	0.29486114809142866	0.16227858851786936	0.25781637443006433	0.8187276394133134	130	2	3	0.02540047290393791
0.18837374913013924	0.09267625935473568	0.22612028241876136	0.16758982091086147	0.9416041825414927	30	3	5	0.025422878237197452
0.10575296573351033	0.33262388618957955	0.09233688427213238	0.0916628233655641	0.4580046643428861	80	1	3	0.02542381865599738
0.1998377419968585	0.25756335224635074	0.2343759916576735	0.24617877439170627	0.031835988270919824	80	2	1	0.025426798075620784
0.03360330345522135	0.22471415978537942	0.15309892855805216	0.35206303414385826	0.5225245593286709	50	3	2	0.025449628808511243
0.2836662807033756	0.23943836799344878	0.1520442189657718	0.07355947485984939	0.9692858163726752	80	5	5	0.025450482983987215
0.019316546291426602	0.16421437113562928	0.06042214216300704	0.2676603285712869	0.8298236216682808	80	2	2	0.02546698836741429
0.1479203734471892	0.23316339915258977	0.35569068851408625	0.014262062788577392	0.9779847141331769	50	3	1	0.025482016323112665
0.22222383808609866	0.25452218566355944	0.183814846870924	0.07653438282648141	0.9548296973534519	50	5	3	0.025494865989808834
